,Unnamed: 0,year,month,day,posit,song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,duration_ms,time_signature
2932,1800,1963.0,5.0,11.0,1.0,I Will Follow Him,Little Peggy March,0.638,0.44,0.0,-10.892,1.0,0.0348,0.722,0.0,0.515,0.904,125.495,audio_features,spotify:track:3GQETOg4ZXyQ1jEFqfMoac,148160.0,4.0
2933,1900,1963.0,5.0,18.0,1.0,If You Wanna Be Happy,Jimmy Soul,0.673,0.866,10.0,-8.34,1.0,0.0391,0.695,0.000231,0.328,0.839,93.224,audio_features,spotify:track:7D97JnBT73FWUh9KmRvP9M,143000.0,4.0
2934,2000,1963.0,5.0,25.0,1.0,If You Wanna Be Happy,Jimmy Soul,0.673,0.866,10.0,-8.34,1.0,0.0391,0.695,0.000231,0.328,0.839,93.224,audio_features,spotify:track:7D97JnBT73FWUh9KmRvP9M,143000.0,4.0
2935,2100,1963.0,6.0,1.0,1.0,It's My Party,Lesley Gore,0.692,0.501,9.0,-11.708,1.0,0.0625,0.368,0.0,0.0393,0.961,128.388,audio_features,spotify:track:1Pq47iFLC5U7j8xeNiNcuS,140000.0,4.0
2936,2200,1963.0,6.0,8.0,1.0,It's My Party,Lesley Gore,0.692,0.501,9.0,-11.708,1.0,0.0625,0.368,0.0,0.0393,0.961,128.388,audio_features,spotify:track:1Pq47iFLC5U7j8xeNiNcuS,140000.0,4.0
2937,2300,1963.0,6.0,15.0,1.0,Sukiyaki,Kyu Sakamoto,0.415,0.359,7.0,-11.094,1.0,0.0334,0.707,6.53e-05,0.319,0.404,146.029,audio_features,spotify:track:6meIeOX3DHdaCnaNw67abE,189520.0,4.0
2938,2400,1963.0,6.0,22.0,1.0,Sukiyaki,Kyu Sakamoto,0.415,0.359,7.0,-11.094,1.0,0.0334,0.707,6.53e-05,0.319,0.404,146.029,audio_features,spotify:track:6meIeOX3DHdaCnaNw67abE,189520.0,4.0
2939,2500,1963.0,6.0,29.0,1.0,Sukiyaki,Kyu Sakamoto,0.415,0.359,7.0,-11.094,1.0,0.0334,0.707,6.53e-05,0.319,0.404,146.029,audio_features,spotify:track:6meIeOX3DHdaCnaNw67abE,189520.0,4.0
2940,2600,1963.0,7.0,6.0,1.0,Easier Said Than Done,The Essex,0.799,0.523,4.0,-6.8,1.0,0.0607,0.4,0.0,0.253,0.852,138.459,audio_features,spotify:track:5MjejbOEAjPjTU8lP9uZAy,122019.0,4.0
2941,2700,1963.0,7.0,13.0,1.0,Easier Said Than Done,The Essex,0.799,0.523,4.0,-6.8,1.0,0.0607,0.4,0.0,0.253,0.852,138.459,audio_features,spotify:track:5MjejbOEAjPjTU8lP9uZAy,122019.0,4.0
2942,2800,1963.0,7.0,20.0,1.0,Surf City,Jan & Dean,0.534,0.807,8.0,-12.871,1.0,0.0349,0.497,5e-05,0.232,0.964,147.843,audio_features,spotify:track:1Oewmmr12xuhgzvUJ9Q0cf,147267.0,4.0
2943,2900,1963.0,7.0,27.0,1.0,Surf City,Jan & Dean,0.534,0.807,8.0,-12.871,1.0,0.0349,0.497,5e-05,0.232,0.964,147.843,audio_features,spotify:track:1Oewmmr12xuhgzvUJ9Q0cf,147267.0,4.0
2944,3000,1963.0,8.0,3.0,1.0,So Much In Love,The Tymes,0.546,0.494,4.0,-10.39,1.0,0.034,0.787,0.000111,0.453,0.44,75.655,audio_features,spotify:track:6h0LLmMVZY108wNzD5UM6O,140467.0,4.0
2945,3100,1963.0,8.0,10.0,1.0,Fingertips - Pt 2,Little Stevie Wonder,,,,,,,,,,,,,,,
2946,3200,1963.0,8.0,17.0,1.0,Fingertips - Pt 2,Little Stevie Wonder,,,,,,,,,,,,,,,
2947,3300,1963.0,8.0,24.0,1.0,Fingertips - Pt 2,Little Stevie Wonder,,,,,,,,,,,,,,,
2948,3400,1963.0,8.0,31.0,1.0,My Boyfriend's Back,The Angels,0.683,0.885,3.0,-6.099,1.0,0.155,0.629,0.0,0.075,0.954,135.134,audio_features,spotify:track:5NiFSI8iIDtVm1NCwdYrHS,136800.0,4.0
2949,3500,1963.0,9.0,7.0,1.0,My Boyfriend's Back,The Angels,0.683,0.885,3.0,-6.099,1.0,0.155,0.629,0.0,0.075,0.954,135.134,audio_features,spotify:track:5NiFSI8iIDtVm1NCwdYrHS,136800.0,4.0
2950,3600,1963.0,9.0,14.0,1.0,My Boyfriend's Back,The Angels,0.683,0.885,3.0,-6.099,1.0,0.155,0.629,0.0,0.075,0.954,135.134,audio_features,spotify:track:5NiFSI8iIDtVm1NCwdYrHS,136800.0,4.0
2951,3700,1963.0,9.0,21.0,1.0,Blue Velvet,Bobby Vinton,0.376,0.246,10.0,-9.803,1.0,0.0286,0.862,0.0,0.155,0.282,80.167,audio_features,spotify:track:4QelFzhVgLomeQhvKrwM1S,168093.0,1.0
2952,3800,1963.0,9.0,28.0,1.0,Blue Velvet,Bobby Vinton,0.376,0.246,10.0,-9.803,1.0,0.0286,0.862,0.0,0.155,0.282,80.167,audio_features,spotify:track:4QelFzhVgLomeQhvKrwM1S,168093.0,1.0
2953,3900,1963.0,10.0,5.0,1.0,Blue Velvet,Bobby Vinton,0.376,0.246,10.0,-9.803,1.0,0.0286,0.862,0.0,0.155,0.282,80.167,audio_features,spotify:track:4QelFzhVgLomeQhvKrwM1S,168093.0,1.0
2954,4000,1963.0,10.0,12.0,1.0,Sugar Shack,Jimmy Gilmer And The Fireballs,0.792,0.803,7.0,-7.486,1.0,0.0667,0.23,5.04e-06,0.0639,0.881,132.845,audio_features,spotify:track:7g0RYi9itCZ1NqmE1h6RLp,123693.0,4.0
2955,4100,1963.0,10.0,19.0,1.0,Sugar Shack,Jimmy Gilmer And The Fireballs,0.792,0.803,7.0,-7.486,1.0,0.0667,0.23,5.04e-06,0.0639,0.881,132.845,audio_features,spotify:track:7g0RYi9itCZ1NqmE1h6RLp,123693.0,4.0
2956,4200,1963.0,10.0,26.0,1.0,Sugar Shack,Jimmy Gilmer And The Fireballs,0.792,0.803,7.0,-7.486,1.0,0.0667,0.23,5.04e-06,0.0639,0.881,132.845,audio_features,spotify:track:7g0RYi9itCZ1NqmE1h6RLp,123693.0,4.0
2957,4300,1963.0,11.0,2.0,1.0,Sugar Shack,Jimmy Gilmer And The Fireballs,0.792,0.803,7.0,-7.486,1.0,0.0667,0.23,5.04e-06,0.0639,0.881,132.845,audio_features,spotify:track:7g0RYi9itCZ1NqmE1h6RLp,123693.0,4.0
2958,4400,1963.0,11.0,9.0,1.0,Sugar Shack,Jimmy Gilmer And The Fireballs,0.792,0.803,7.0,-7.486,1.0,0.0667,0.23,5.04e-06,0.0639,0.881,132.845,audio_features,spotify:track:7g0RYi9itCZ1NqmE1h6RLp,123693.0,4.0
2959,4500,1963.0,11.0,16.0,1.0,Deep Purple,Nino Tempo & April Stevens,0.507,0.32,5.0,-12.472,1.0,0.0305,0.881,2.59e-05,0.153,0.575,130.565,audio_features,spotify:track:5kJez8nvgq0HqhWy3UTQFx,160133.0,3.0
2960,4600,1963.0,11.0,23.0,1.0,I'm Leaving It Up To You,Dale & Grace,,,,,,,,,,,,,,,
2961,4700,1963.0,11.0,30.0,1.0,I'm Leaving It Up To You,Dale & Grace,,,,,,,,,,,,,,,
2962,4800,1963.0,12.0,7.0,1.0,Dominique,The Singing Nun (Soeur Sourire),,,,,,,,,,,,,,,
2963,4900,1963.0,12.0,14.0,1.0,Dominique,The Singing Nun (Soeur Sourire),,,,,,,,,,,,,,,
2964,5000,1963.0,12.0,21.0,1.0,Dominique,The Singing Nun (Soeur Sourire),,,,,,,,,,,,,,,
2965,5100,1963.0,12.0,28.0,1.0,Dominique,The Singing Nun (Soeur Sourire),,,,,,,,,,,,,,,
2966,0,1962.0,1.0,6.0,1.0,The Lion Sleeps Tonight,The Tokens,0.321,0.474,5.0,-9.383,1.0,0.0348,0.743,0.0,0.204,0.804,121.199,audio_features,spotify:track:2F4FNcz68howQWD4zaGJSi,162093.0,4.0
2967,100,1962.0,1.0,13.0,1.0,The Twist,Chubby Checker,0.533,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.663,audio_features,spotify:track:3ohLnESFgYACPMCkoTOzqE,153760.0,4.0
2968,200,1962.0,1.0,20.0,1.0,The Twist,Chubby Checker,0.533,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.663,audio_features,spotify:track:3ohLnESFgYACPMCkoTOzqE,153760.0,4.0
2969,300,1962.0,1.0,27.0,1.0,Peppermint Twist - Part I,Joey Dee & the Starliters,0.326,0.816,8.0,-14.825,1.0,0.0527,0.881,0.326,0.185,0.826,147.213,audio_features,spotify:track:3RW8ZidI0OE9BnzZeNoNQv,259267.0,4.0
2970,400,1962.0,2.0,3.0,1.0,Peppermint Twist - Part I,Joey Dee & the Starliters,0.326,0.816,8.0,-14.825,1.0,0.0527,0.881,0.326,0.185,0.826,147.213,audio_features,spotify:track:3RW8ZidI0OE9BnzZeNoNQv,259267.0,4.0
2971,500,1962.0,2.0,10.0,1.0,Peppermint Twist - Part I,Joey Dee & the Starliters,0.326,0.816,8.0,-14.825,1.0,0.0527,0.881,0.326,0.185,0.826,147.213,audio_features,spotify:track:3RW8ZidI0OE9BnzZeNoNQv,259267.0,4.0
2972,600,1962.0,2.0,17.0,1.0,Duke Of Earl,Gene Chandler,0.422,0.28,5.0,-11.277,1.0,0.0365,0.824,0.0,0.297,0.496,100.839,audio_features,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,147841.0,4.0
2973,700,1962.0,2.0,24.0,1.0,Duke Of Earl,Gene Chandler,0.422,0.28,5.0,-11.277,1.0,0.0365,0.824,0.0,0.297,0.496,100.839,audio_features,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,147841.0,4.0
2974,800,1962.0,3.0,3.0,1.0,Duke Of Earl,Gene Chandler,0.422,0.28,5.0,-11.277,1.0,0.0365,0.824,0.0,0.297,0.496,100.839,audio_features,spotify:track:6Hy22YDN9HJMRlJP1LwnJy,147841.0,4.0
2975,900,1962.0,3.0,10.0,1.0,Hey! Baby,Bruce Channel,0.515,0.623,9.0,-5.597,1.0,0.036,0.359,0.0,0.274,0.643,64.253,audio_features,spotify:track:0obIo2GEab6qqms6t3JaMY,143627.0,4.0
2976,1000,1962.0,3.0,17.0,1.0,Hey! Baby,Bruce Channel,0.515,0.623,9.0,-5.597,1.0,0.036,0.359,0.0,0.274,0.643,64.253,audio_features,spotify:track:0obIo2GEab6qqms6t3JaMY,143627.0,4.0
2977,1100,1962.0,3.0,24.0,1.0,Hey! Baby,Bruce Channel,0.515,0.623,9.0,-5.597,1.0,0.036,0.359,0.0,0.274,0.643,64.253,audio_features,spotify:track:0obIo2GEab6qqms6t3JaMY,143627.0,4.0
2978,1200,1962.0,3.0,31.0,1.0,Don't Break The Heart That Loves You,Connie Francis,,,,,,,,,,,,,,,
2979,1300,1962.0,4.0,7.0,1.0,Johnny Angel,Shelley Fabares,0.369,0.385,0.0,-9.132,1.0,0.0282,0.872,0.0,0.279,0.735,108.025,audio_features,spotify:track:5j4CGIpT35ipZrF93ejrhl,139320.0,4.0
2980,1400,1962.0,4.0,14.0,1.0,Johnny Angel,Shelley Fabares,0.369,0.385,0.0,-9.132,1.0,0.0282,0.872,0.0,0.279,0.735,108.025,audio_features,spotify:track:5j4CGIpT35ipZrF93ejrhl,139320.0,4.0
2981,1500,1962.0,4.0,21.0,1.0,Good Luck Charm,Elvis Presley With The Jordanaires,,,,,,,,,,,,,,,
2982,1600,1962.0,4.0,28.0,1.0,Good Luck Charm,Elvis Presley With The Jordanaires,,,,,,,,,,,,,,,
2983,1700,1962.0,5.0,5.0,1.0,Soldier Boy,The Shirelles,0.569,0.198,10.0,-15.481,1.0,0.0265,0.754,0.0002,0.331,0.622,97.595,audio_features,spotify:track:6g4Oyy8IwraOjPl7nqnROq,162013.0,4.0
2984,1800,1962.0,5.0,12.0,1.0,Soldier Boy,The Shirelles,0.569,0.198,10.0,-15.481,1.0,0.0265,0.754,0.0002,0.331,0.622,97.595,audio_features,spotify:track:6g4Oyy8IwraOjPl7nqnROq,162013.0,4.0
2985,1900,1962.0,5.0,19.0,1.0,Soldier Boy,The Shirelles,0.569,0.198,10.0,-15.481,1.0,0.0265,0.754,0.0002,0.331,0.622,97.595,audio_features,spotify:track:6g4Oyy8IwraOjPl7nqnROq,162013.0,4.0
2986,2000,1962.0,5.0,26.0,1.0,Stranger On The Shore,Mr. Acker Bilk,0.405,0.0201,10.0,-23.027,1.0,0.0376,0.988,0.888,0.111,0.271,77.951,audio_features,spotify:track:39e0LjVC05qRY15TMmWGMN,188973.0,4.0
2987,2100,1962.0,6.0,2.0,1.0,I Can't Stop Loving You,Ray Charles,0.31,0.279,5.0,-13.552,1.0,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,256120.0,3.0
2988,2200,1962.0,6.0,9.0,1.0,I Can't Stop Loving You,Ray Charles,0.31,0.279,5.0,-13.552,1.0,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,256120.0,3.0
2989,2300,1962.0,6.0,16.0,1.0,I Can't Stop Loving You,Ray Charles,0.31,0.279,5.0,-13.552,1.0,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,256120.0,3.0
2990,2400,1962.0,6.0,23.0,1.0,I Can't Stop Loving You,Ray Charles,0.31,0.279,5.0,-13.552,1.0,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,256120.0,3.0
2991,2500,1962.0,6.0,30.0,1.0,I Can't Stop Loving You,Ray Charles,0.31,0.279,5.0,-13.552,1.0,0.0308,0.815,0.0,0.318,0.377,79.397,audio_features,spotify:track:79nJj5dMyTsUzKvN5jUXsJ,256120.0,3.0
2992,2600,1962.0,7.0,7.0,1.0,The Stripper,David Rose and His Orchestra,,,,,,,,,,,,,,,
2993,2700,1962.0,7.0,14.0,1.0,Roses Are Red (My Love),Bobby Vinton,0.515,0.218,5.0,-10.071,1.0,0.0287,0.828,0.0,0.302,0.534,102.997,audio_features,spotify:track:0qYok0f8O5DE8yJSo146dn,158933.0,4.0
2994,2800,1962.0,7.0,21.0,1.0,Roses Are Red (My Love),Bobby Vinton,0.515,0.218,5.0,-10.071,1.0,0.0287,0.828,0.0,0.302,0.534,102.997,audio_features,spotify:track:0qYok0f8O5DE8yJSo146dn,158933.0,4.0
2995,2900,1962.0,7.0,28.0,1.0,Roses Are Red (My Love),Bobby Vinton,0.515,0.218,5.0,-10.071,1.0,0.0287,0.828,0.0,0.302,0.534,102.997,audio_features,spotify:track:0qYok0f8O5DE8yJSo146dn,158933.0,4.0
2996,3000,1962.0,8.0,4.0,1.0,Roses Are Red (My Love),Bobby Vinton,0.515,0.218,5.0,-10.071,1.0,0.0287,0.828,0.0,0.302,0.534,102.997,audio_features,spotify:track:0qYok0f8O5DE8yJSo146dn,158933.0,4.0
2997,3100,1962.0,8.0,11.0,1.0,Breaking Up Is Hard To Do,Neil Sedaka,0.743,0.799,8.0,-5.466,0.0,0.0375,0.699,0.0,0.0635,0.965,116.112,audio_features,spotify:track:2x6pbpjVGjiWCcH89IK8AX,139200.0,4.0
2998,3200,1962.0,8.0,18.0,1.0,Breaking Up Is Hard To Do,Neil Sedaka,0.743,0.799,8.0,-5.466,0.0,0.0375,0.699,0.0,0.0635,0.965,116.112,audio_features,spotify:track:2x6pbpjVGjiWCcH89IK8AX,139200.0,4.0
2999,3300,1962.0,8.0,25.0,1.0,The Loco-Motion,Little Eva,0.636,0.893,3.0,-6.311,1.0,0.047,0.674,0.00143,0.176,0.887,129.664,audio_features,spotify:track:1hClDWPgajpLIFjLOkFuau,148627.0,4.0
3000,3400,1962.0,9.0,1.0,1.0,Sheila,Tommy Roe,0.422,0.575,4.0,-8.993,1.0,0.107,0.275,0.0,0.062,0.475,135.63,audio_features,spotify:track:5Mzu8smN6fRBCaUaTytD1W,127067.0,4.0
3001,3500,1962.0,9.0,8.0,1.0,Sheila,Tommy Roe,0.422,0.575,4.0,-8.993,1.0,0.107,0.275,0.0,0.062,0.475,135.63,audio_features,spotify:track:5Mzu8smN6fRBCaUaTytD1W,127067.0,4.0
3002,3600,1962.0,9.0,15.0,1.0,Sherry,The 4 Seasons,0.701,0.471,0.0,-8.072,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,152160.0,4.0
3003,3700,1962.0,9.0,22.0,1.0,Sherry,The 4 Seasons,0.701,0.471,0.0,-8.072,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,152160.0,4.0
3004,3800,1962.0,9.0,29.0,1.0,Sherry,The 4 Seasons,0.701,0.471,0.0,-8.072,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,152160.0,4.0
3005,3900,1962.0,10.0,6.0,1.0,Sherry,The 4 Seasons,0.701,0.471,0.0,-8.072,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,152160.0,4.0
3006,4000,1962.0,10.0,13.0,1.0,Sherry,The 4 Seasons,0.701,0.471,0.0,-8.072,1.0,0.0421,0.647,0.0,0.125,0.69,117.564,audio_features,spotify:track:7sqK6f8dHVx3Q1GjFrVyGl,152160.0,4.0
3007,4100,1962.0,10.0,20.0,1.0,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",0.541,0.504,11.0,-14.191,0.0,0.457,0.375,0.0,0.421,0.707,68.482,audio_features,spotify:track:0xxZY5C9xxij3D1HkzbnfC,192040.0,4.0
3008,4200,1962.0,10.0,27.0,1.0,Monster Mash,"Bobby ""Boris"" Pickett And The Crypt-Kickers",0.541,0.504,11.0,-14.191,0.0,0.457,0.375,0.0,0.421,0.707,68.482,audio_features,spotify:track:0xxZY5C9xxij3D1HkzbnfC,192040.0,4.0
3009,4300,1962.0,11.0,3.0,1.0,He's A Rebel,The Crystals,0.712,0.757,6.0,-6.449,1.0,0.0572,0.63,1.63e-06,0.529,0.866,117.367,audio_features,spotify:track:0mG8Hety4RELeo6p808fcy,150605.0,4.0
3010,4400,1962.0,11.0,10.0,1.0,He's A Rebel,The Crystals,0.712,0.757,6.0,-6.449,1.0,0.0572,0.63,1.63e-06,0.529,0.866,117.367,audio_features,spotify:track:0mG8Hety4RELeo6p808fcy,150605.0,4.0
3011,4500,1962.0,11.0,17.0,1.0,Big Girls Don't Cry,The 4 Seasons,0.764,0.84,2.0,-5.023,1.0,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,148013.0,4.0
3012,4600,1962.0,11.0,24.0,1.0,Big Girls Don't Cry,The 4 Seasons,0.764,0.84,2.0,-5.023,1.0,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,148013.0,4.0
3013,4700,1962.0,12.0,1.0,1.0,Big Girls Don't Cry,The 4 Seasons,0.764,0.84,2.0,-5.023,1.0,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,148013.0,4.0
3014,4800,1962.0,12.0,8.0,1.0,Big Girls Don't Cry,The 4 Seasons,0.764,0.84,2.0,-5.023,1.0,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,148013.0,4.0
3015,4900,1962.0,12.0,15.0,1.0,Big Girls Don't Cry,The 4 Seasons,0.764,0.84,2.0,-5.023,1.0,0.0672,0.393,8.64e-06,0.0686,0.843,130.276,audio_features,spotify:track:00meczE1jpLTX0BBzIGrAR,148013.0,4.0
3016,5000,1962.0,12.0,22.0,1.0,Telstar,The Tornadoes,0.289,0.728,6.0,-6.495,0.0,0.0385,0.000368,0.929,0.381,0.539,143.988,audio_features,spotify:track:5NIb0uP4CO3ckfyCIjjcFx,198960.0,4.0
3017,5100,1962.0,12.0,29.0,1.0,Telstar,The Tornadoes,0.289,0.728,6.0,-6.495,0.0,0.0385,0.000368,0.929,0.381,0.539,143.988,audio_features,spotify:track:5NIb0uP4CO3ckfyCIjjcFx,198960.0,4.0
3018,0,1961.0,1.0,2.0,1.0,Are You Lonesome To-night?,Elvis Presley With The Jordanaires,,,,,,,,,,,,,,,
3019,100,1961.0,1.0,9.0,1.0,Wonderland By Night,Bert Kaempfert And His Orchestra,0.368,0.27,4.0,-8.344,1.0,0.0272,0.905,0.863,0.234,0.232,70.391,audio_features,spotify:track:4nNxxn7Rxg1Qih719RYWF0,193107.0,4.0
3020,200,1961.0,1.0,16.0,1.0,Wonderland By Night,Bert Kaempfert And His Orchestra,0.368,0.27,4.0,-8.344,1.0,0.0272,0.905,0.863,0.234,0.232,70.391,audio_features,spotify:track:4nNxxn7Rxg1Qih719RYWF0,193107.0,4.0
3021,300,1961.0,1.0,23.0,1.0,Wonderland By Night,Bert Kaempfert And His Orchestra,0.368,0.27,4.0,-8.344,1.0,0.0272,0.905,0.863,0.234,0.232,70.391,audio_features,spotify:track:4nNxxn7Rxg1Qih719RYWF0,193107.0,4.0
3022,400,1961.0,1.0,30.0,1.0,Will You Love Me Tomorrow,The Shirelles,0.55,0.382,0.0,-6.429,1.0,0.0263,0.312,1.11e-05,0.221,0.464,136.128,audio_features,spotify:track:0bwy3sGHeYwng2Ioicq6wf,160693.0,4.0
3023,500,1961.0,2.0,6.0,1.0,Will You Love Me Tomorrow,The Shirelles,0.55,0.382,0.0,-6.429,1.0,0.0263,0.312,1.11e-05,0.221,0.464,136.128,audio_features,spotify:track:0bwy3sGHeYwng2Ioicq6wf,160693.0,4.0
3024,600,1961.0,2.0,13.0,1.0,Calcutta,Lawrence Welk And His Orchestra,0.46,0.675,7.0,-7.657,1.0,0.0279,0.825,0.91,0.23,0.954,81.817,audio_features,spotify:track:28l8JbAxOhIwGv7ecqFCWz,135520.0,4.0
3025,700,1961.0,2.0,20.0,1.0,Calcutta,Lawrence Welk And His Orchestra,0.46,0.675,7.0,-7.657,1.0,0.0279,0.825,0.91,0.23,0.954,81.817,audio_features,spotify:track:28l8JbAxOhIwGv7ecqFCWz,135520.0,4.0
3026,800,1961.0,2.0,27.0,1.0,Pony Time,Chubby Checker,0.453,0.609,8.0,-6.662,1.0,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,spotify:track:2XPEv2sB6c44DSocT2TwAc,147427.0,4.0
3027,900,1961.0,3.0,6.0,1.0,Pony Time,Chubby Checker,0.453,0.609,8.0,-6.662,1.0,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,spotify:track:2XPEv2sB6c44DSocT2TwAc,147427.0,4.0
3028,1000,1961.0,3.0,13.0,1.0,Pony Time,Chubby Checker,0.453,0.609,8.0,-6.662,1.0,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,spotify:track:2XPEv2sB6c44DSocT2TwAc,147427.0,4.0
3029,1100,1961.0,3.0,20.0,1.0,Surrender,Elvis Presley With The Jordanaires,,,,,,,,,,,,,,,
3030,1200,1961.0,3.0,27.0,1.0,Surrender,Elvis Presley With The Jordanaires,,,,,,,,,,,,,,,
3031,1300,1961.0,4.0,3.0,1.0,Blue Moon,The Marcels,0.621,0.43,7.0,-11.163,1.0,0.0343,0.69,0.0,0.075,0.938,127.74,audio_features,spotify:track:75ewj77lCHHLKOlyx5KvGw,135200.0,4.0
3032,1400,1961.0,4.0,10.0,1.0,Blue Moon,The Marcels,0.621,0.43,7.0,-11.163,1.0,0.0343,0.69,0.0,0.075,0.938,127.74,audio_features,spotify:track:75ewj77lCHHLKOlyx5KvGw,135200.0,4.0
3033,1500,1961.0,4.0,17.0,1.0,Blue Moon,The Marcels,0.621,0.43,7.0,-11.163,1.0,0.0343,0.69,0.0,0.075,0.938,127.74,audio_features,spotify:track:75ewj77lCHHLKOlyx5KvGw,135200.0,4.0
3034,1600,1961.0,4.0,24.0,1.0,Runaway,Del Shannon,0.594,0.533,10.0,-7.993,0.0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,spotify:track:45Szkclj1lt4ubm7RFK68t,137307.0,4.0
3035,1700,1961.0,5.0,1.0,1.0,Runaway,Del Shannon,0.594,0.533,10.0,-7.993,0.0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,spotify:track:45Szkclj1lt4ubm7RFK68t,137307.0,4.0
3036,1800,1961.0,5.0,8.0,1.0,Runaway,Del Shannon,0.594,0.533,10.0,-7.993,0.0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,spotify:track:45Szkclj1lt4ubm7RFK68t,137307.0,4.0
3037,1900,1961.0,5.0,15.0,1.0,Runaway,Del Shannon,0.594,0.533,10.0,-7.993,0.0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,audio_features,spotify:track:45Szkclj1lt4ubm7RFK68t,137307.0,4.0
3038,2000,1961.0,5.0,22.0,1.0,Mother-In-Law,Ernie K-Doe,0.81,0.524,7.0,-9.77,0.0,0.0339,0.77,1.03e-05,0.161,0.949,130.214,audio_features,spotify:track:39h384i9hij2H9Qtl9XUuu,153093.0,4.0
3039,2100,1961.0,5.0,29.0,1.0,Travelin' Man,Ricky Nelson,0.741,0.363,2.0,-12.484,1.0,0.0335,0.669,0.0,0.117,0.859,123.263,audio_features,spotify:track:2jc4wyf3ys0zKCpxHRjEYx,142933.0,4.0
3040,2200,1961.0,6.0,5.0,1.0,Running Scared,Roy Orbison,0.572,0.392,9.0,-10.555,1.0,0.0325,0.778,0.000435,0.15,0.381,128.255,audio_features,spotify:track:6sbj89WozjblBMa5u41orw,132040.0,3.0
3041,2300,1961.0,6.0,12.0,1.0,Travelin' Man,Ricky Nelson,0.741,0.363,2.0,-12.484,1.0,0.0335,0.669,0.0,0.117,0.859,123.263,audio_features,spotify:track:2jc4wyf3ys0zKCpxHRjEYx,142933.0,4.0
3042,2400,1961.0,6.0,19.0,1.0,Moody River,Pat Boone,0.767,0.269,3.0,-14.983,1.0,0.0333,0.774,0.0,0.0875,0.534,129.921,audio_features,spotify:track:2TEdI0KNrYHo4UPhrt0ais,157267.0,4.0
3043,2500,1961.0,6.0,26.0,1.0,Quarter To Three,U.S. Bonds,0.473,0.824,0.0,-9.325,0.0,0.178,0.929,0.0547,0.866,0.923,165.457,audio_features,spotify:track:7aHn8rGeEGkDkQiUV0DpW1,150400.0,4.0
3044,2600,1961.0,7.0,3.0,1.0,Quarter To Three,U.S. Bonds,0.473,0.824,0.0,-9.325,0.0,0.178,0.929,0.0547,0.866,0.923,165.457,audio_features,spotify:track:7aHn8rGeEGkDkQiUV0DpW1,150400.0,4.0
3045,2700,1961.0,7.0,10.0,1.0,Tossin' And Turnin',Bobby Lewis,0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,audio_features,spotify:track:79s3pSe1u6ggQBEwVPm58Z,159640.0,4.0
3046,2800,1961.0,7.0,17.0,1.0,Tossin' And Turnin',Bobby Lewis,0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,audio_features,spotify:track:79s3pSe1u6ggQBEwVPm58Z,159640.0,4.0
